lot frontage,lot area,overall qual,mas vnr area,exter qual,bsmt qual,bsmt exposure,bsmtfin type 1,total bsmt sf,heating qc,gr liv area,kitchen qual,totrms abvgrd,fireplaces,fireplace qu,garage finish,garage cars,garage area,garage qual,garage cond,wood deck sf,saleprice,ms subclass_60,ms zoning_RM,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_StoneBr,roof style_Hip,exterior 1st_VinylSd,exterior 2nd_VinylSd,foundation_CBlock,foundation_PConc,sale type_New,lot shape_Reg,mas vnr type_BrkFace,mas vnr type_None,mas vnr type_Stone,garage type_Attchd,garage type_Detchd,bldg age,bldg remod age,garage age,total bath
44.0,3843,8,186.0,5,5,4,6,1596.0,5,1648,5,5,1,4,3,2.0,525.0,3,3,162,294464,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,13,12,13.0,5.0
85.0,11075,6,0.0,3,2,2,5,952.0,3,2112,3,9,2,4,1,2.0,576.0,3,3,280,206900,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,51,51,51.0,4.0
76.0,10142,7,0.0,4,4,1,6,956.0,5,2084,4,8,0,0,2,2.0,618.0,3,3,0,233000,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,16,16,16.0,5.0
56.0,7741,6,0.0,3,3,1,4,1032.0,4,1032,3,5,0,0,1,1.0,280.0,3,3,0,108000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,96,70,25.0,1.0
65.0,8139,6,119.0,3,4,1,5,680.0,4,1470,3,7,1,3,3,2.0,420.0,3,3,192,165000,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,25,24,25.0,4.0
45.0,8982,5,0.0,3,4,3,5,1040.0,3,1040,3,5,0,0,1,2.0,748.0,3,3,0,134900,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,43,43,43.0,3.0
51.0,6120,5,0.0,4,3,1,1,884.0,5,884,3,5,0,0,1,1.0,240.0,3,3,0,113000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,81,70,81.0,1.0
70.0,16561,5,0.0,3,4,1,5,1097.0,5,1097,3,6,0,0,1,1.0,242.0,3,3,306,147900,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,24,24,24.0,4.0
56.0,4060,5,0.0,3,2,1,1,864.0,5,864,3,4,0,0,0,0.0,0.0,0,0,0,99900,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,98,70,70.0,1.0
24.0,2308,6,0.0,3,4,1,5,855.0,4,1456,3,7,0,0,2,2.0,460.0,3,3,0,143000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,45,45,45.0,4.0
52.0,6240,6,0.0,3,3,1,1,816.0,3,1176,3,6,1,4,1,2.0,528.0,3,3,112,114500,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,86,70,35.0,1.0
72.77464788732394,8789,5,0.0,3,3,2,3,912.0,3,941,3,6,1,1,1,1.0,288.0,3,3,64,129200,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,53,53,53.0,1.0
64.0,5587,8,186.0,5,5,4,6,1600.0,5,1652,4,5,1,4,3,2.0,482.0,3,3,162,392500,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,12,12,12.0,5.0
66.0,9042,7,0.0,5,3,1,6,1152.0,5,2340,4,9,2,4,2,1.0,252.0,3,3,0,266500,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,79,14,79.0,2.0
57.0,8923,7,0.0,4,4,1,6,384.0,4,1382,3,7,1,3,3,2.0,396.0,3,3,256,177500,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,22,22,22.0,4.0
75.0,12518,5,182.0,3,3,1,5,1008.0,4,1008,4,6,0,0,1,1.0,384.0,3,3,144,139500,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,52,52,52.0,1.0
85.0,11069,6,0.0,4,4,1,1,608.0,5,1396,4,6,1,4,3,2.0,440.0,3,3,100,170000,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,13,13,13.0,4.0
80.0,8800,6,306.0,3,3,1,5,845.0,5,2154,3,8,1,4,2,2.0,539.0,3,3,0,224500,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,56,23,56.0,4.0
96.0,13262,8,186.0,4,4,1,1,1082.0,5,2400,4,10,1,4,3,3.0,730.0,3,3,114,290000,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,17,16,17.0,5.0
61.6031746031746,7758,7,600.0,3,3,1,2,1040.0,5,1818,3,7,2,3,1,1.0,240.0,3,3,0,169500,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,89,70,69.0,3.0
43.0,12118,7,108.0,4,5,2,1,1710.0,5,1710,4,7,1,4,3,2.0,550.0,3,3,100,240000,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,16,15,16.0,2.0
80.0,9600,5,176.0,3,3,1,4,1078.0,5,1150,3,6,0,0,3,1.0,288.0,3,3,0,144000,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,65,65,65.0,2.0
100.0,9500,6,272.0,3,3,1,3,816.0,3,1977,3,9,1,3,2,2.0,540.0,3,3,0,165000,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,56,42,56.0,5.0
50.0,7175,6,0.0,4,4,1,1,1332.0,4,1332,4,5,0,0,2,2.0,542.0,3,3,0,145000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,30,29,30.0,2.0
64.51181102362204,11200,5,0.0,3,3,2,1,1250.0,5,1298,3,5,0,0,1,2.0,504.0,3,2,0,114000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,56,56,56.0,2.0
110.0,14226,8,375.0,4,4,3,1,1935.0,4,1973,4,9,1,4,3,3.0,895.0,3,3,315,395000,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,14,14,14.0,2.0
24.0,2760,6,514.0,3,3,1,1,525.0,3,1092,3,6,0,0,1,2.0,440.0,3,3,0,105500,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,47,47,47.0,3.0
85.0,11050,8,0.0,4,4,1,6,1049.0,5,1916,4,8,1,3,1,3.0,741.0,3,3,0,254900,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,22,21,22.0,5.0
60.0,7200,5,0.0,3,3,1,2,864.0,2,1238,3,6,1,3,1,1.0,357.0,3,3,0,102000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,70,70,70.0,3.0
79.0,12420,7,0.0,4,4,1,6,944.0,5,1840,4,6,0,0,2,2.0,622.0,3,3,0,230000,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,19,19,19.0,5.0
51.0,6120,5,0.0,3,3,2,1,939.0,5,1513,3,8,0,0,1,1.0,180.0,2,2,24,137500,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,100,16,87.0,3.0
55.0,7111,5,0.0,4,3,1,2,1008.0,3,1143,3,5,1,1,1,1.0,288.0,3,3,265,138000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,92,37,28.0,1.0
66.0,19255,6,100.0,4,4,3,3,520.0,4,1338,4,5,1,1,1,2.0,576.0,3,3,0,156500,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,37,37,37.0,3.0
70.0,8120,4,0.0,3,3,1,5,864.0,5,864,3,5,0,0,1,2.0,463.0,3,3,0,124500,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,50,50,26.0,1.0
92.0,11952,7,0.0,3,4,1,1,808.0,3,1969,3,8,1,4,2,2.0,534.0,3,3,0,190000,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,43,43,43.0,4.0
43.0,3182,7,16.0,4,4,3,1,1266.0,5,1266,4,6,1,4,3,2.0,388.0,3,3,100,159895,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,13,13,13.0,2.0
51.0,9842,5,0.0,3,3,1,1,612.0,5,2601,3,8,0,0,2,2.0,621.0,3,3,183,189000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,99,22,22.0,5.0
72.77464788732394,8020,5,0.0,3,3,1,5,912.0,3,912,3,6,0,0,0,0.0,0.0,0,0,0,124000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,56,56,56.0,1.0
72.77464788732394,11341,5,180.0,3,4,1,5,1392.0,3,1392,3,5,1,4,1,2.0,528.0,3,3,0,121500,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,63,24,63.0,4.0
76.0,12436,5,0.0,3,3,1,1,1824.0,2,1824,3,9,0,0,1,2.0,484.0,3,3,0,146000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,63,63,62.0,2.0
75.0,12192,7,0.0,4,4,1,6,928.0,5,1823,4,6,0,0,2,2.0,626.0,3,3,192,235000,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,20,19,20.0,5.0
44.0,3842,8,186.0,4,5,4,6,1594.0,5,1646,4,5,1,4,3,2.0,525.0,3,3,128,300000,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,16,15,16.0,5.0
21.0,1936,4,0.0,3,3,1,1,546.0,4,1092,3,5,0,0,0,0.0,0.0,0,0,0,90500,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,50,50,50.0,3.0
74.0,13101,5,108.0,3,3,1,2,1728.0,3,1728,3,10,0,0,1,2.0,576.0,3,3,0,142600,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,55,55,33.0,2.0
67.0,9808,7,110.0,4,4,1,6,1573.0,5,1573,4,6,0,0,2,2.0,544.0,3,3,0,227000,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,18,18,18.0,3.0
69.27272727272727,8145,7,0.0,3,3,1,2,920.0,5,2480,3,13,2,4,1,2.0,400.0,3,3,0,205000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80,70,80.0,4.0
73.0,17227,8,158.0,4,4,4,6,1341.0,5,1341,4,5,1,3,2,2.0,482.0,3,3,240,246900,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,21,20,21.0,4.0
60.0,5280,4,0.0,3,1,1,1,173.0,5,1361,3,6,0,0,1,1.0,185.0,2,3,0,89000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,125,70,125.0,1.0
89.0,11792,4,0.0,3,3,1,1,744.0,5,1120,2,5,0,0,1,2.0,480.0,3,2,0,64000,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,72,70,64.0,1.0
40.0,3876,8,0.0,4,4,4,6,1226.0,3,1226,4,4,1,3,3,2.0,484.0,3,3,133,170000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,42,42,42.0,2.0
107.0,13891,9,424.0,5,5,4,1,1734.0,5,2822,5,12,1,4,2,3.0,1020.0,3,3,52,582933,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,12,11,11.0,5.0
50.0,6000,6,0.0,3,3,1,4,1103.0,4,1103,4,5,1,4,1,2.0,440.0,3,3,166,110500,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,95,40,44.0,1.0
80.0,8240,6,198.0,3,3,1,1,1179.0,4,1179,3,5,0,0,3,2.0,622.0,3,3,0,110000,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,60,60,60.0,1.0
50.0,9405,5,0.0,3,3,1,1,698.0,5,698,3,4,0,0,0,0.0,0.0,0,0,0,118000,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,73,12,12.0,3.0
85.0,10625,7,292.0,4,4,1,6,998.0,5,2046,4,8,1,4,2,3.0,871.0,3,3,320,284000,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,17,16,17.0,5.0
70.0,9247,6,318.0,3,3,1,3,858.0,5,1716,3,8,1,4,3,2.0,490.0,3,3,0,171000,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,58,58,58.0,3.0
96.0,10628,7,0.0,4,4,4,1,835.0,5,1812,4,8,0,0,2,2.0,478.0,3,3,146,193000,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,16,16,16.0,4.0
75.47692307692307,11000,5,0.0,3,4,1,2,1090.0,3,1178,3,6,0,0,1,2.0,502.0,3,3,0,135000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,44,17,44.0,4.0
54.0,9399,7,0.0,3,3,2,1,818.0,3,1636,4,7,1,4,1,1.0,288.0,2,3,0,167000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,101,70,101.0,3.0
60.0,7200,4,0.0,3,3,1,1,576.0,5,864,3,5,0,0,2,1.0,528.0,3,3,0,105000,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,70,70,68.0,1.0
78.0,10264,7,183.0,4,4,3,5,1588.0,5,1588,4,6,0,0,2,2.0,472.0,3,3,158,214000,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,21,21,21.0,2.0
86.17796610169492,13215,8,112.0,4,4,1,6,1420.0,5,1914,4,9,1,3,2,3.0,746.0,3,3,168,279000,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,16,16,16.0,5.0
81.0,10530,6,248.0,3,3,1,5,675.0,3,1875,4,8,1,3,2,2.0,485.0,3,3,48,184500,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,45,20,45.0,3.0
50.0,6000,3,0.0,3,3,1,5,649.0,5,1183,3,6,0,0,1,1.0,308.0,3,3,0,120000,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,72,18,39.0,3.0
70.0,7703,6,0.0,4,4,1,6,816.0,5,1730,4,6,0,0,2,2.0,528.0,3,3,0,171500,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,28,28,28.0,4.0
35.0,4251,7,0.0,4,4,1,1,625.0,5,1250,4,5,0,0,2,2.0,528.0,3,3,0,164700,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,14,13,14.0,4.0
88.0,12128,6,232.0,4,4,1,5,868.0,5,2559,5,9,1,3,2,2.0,506.0,3,3,0,209000,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,31,31,31.0,4.0
47.25,3072,7,18.0,4,4,1,6,1365.0,5,1548,4,7,1,3,3,2.0,388.0,3,3,143,225000,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,16,16,16.0,3.0
58.0,8410,5,0.0,3,3,1,1,658.0,3,1184,3,8,0,0,0,0.0,0.0,0,0,0,81000,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,110,24,24.0,1.0
49.0,15218,8,0.0,4,5,1,6,1670.0,5,1670,4,6,1,4,2,3.0,928.0,3,3,0,336820,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,14,14,14.0,5.0
70.49333333333334,14364,7,128.0,4,4,4,6,1157.0,5,2062,3,7,1,4,3,2.0,454.0,3,3,60,277000,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,32,31,32.0,5.0
70.0,8680,5,0.0,3,3,1,1,894.0,3,894,3,5,0,0,1,1.0,312.0,3,3,0,117600,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,60,60,55.0,1.0
80.0,9600,6,0.0,3,3,1,4,856.0,5,1668,3,6,0,0,1,1.0,271.0,3,3,0,140000,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,70,15,70.0,3.0
91.0,11778,9,402.0,5,5,3,6,1751.0,5,1766,5,8,2,4,3,3.0,874.0,3,3,216,395039,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,12,12,12.0,5.0
59.0,15810,6,0.0,4,4,1,1,768.0,5,1496,4,7,0,0,1,2.0,572.0,3,3,100,181755,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,13,13,13.0,3.0
91.0,11024,7,118.0,4,4,3,1,1400.0,5,1400,4,6,0,0,2,2.0,612.0,3,3,144,186800,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,15,14,15.0,2.0
75.19245283018869,8970,5,0.0,3,3,1,5,744.0,3,2140,3,7,1,3,3,2.0,549.0,3,3,0,177500,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,55,55,55.0,4.0
60.0,10800,4,0.0,3,3,1,1,656.0,3,968,3,5,0,0,1,1.0,216.0,2,2,0,64500,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,93,13,92.0,2.0
25.0,4835,7,0.0,4,5,3,6,1488.0,5,1488,4,6,1,4,3,2.0,506.0,3,3,168,260000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,16,15,16.0,3.0
53.0,3710,7,16.0,4,4,3,1,1266.0,5,1266,4,6,1,4,3,2.0,388.0,3,3,100,185485,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,13,13,13.0,2.0
51.0,6120,5,0.0,3,3,1,4,715.0,3,875,3,5,0,0,1,1.0,180.0,2,3,48,105000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,89,27,89.0,2.0
80.0,9600,6,360.0,4,3,1,1,528.0,5,1855,3,7,1,3,2,2.0,512.0,3,3,113,187000,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,44,26,44.0,4.0
91.0,14145,7,0.0,4,4,2,5,1208.0,5,1621,4,8,0,0,2,2.0,440.0,3,3,108,202500,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,36,22,36.0,3.0
70.0,9926,7,210.0,4,4,2,6,1614.0,5,1614,4,7,0,0,2,3.0,878.0,3,3,100,245700,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,15,14,15.0,3.0
50.0,8012,6,0.0,3,3,1,1,630.0,5,1266,3,5,2,3,2,1.0,283.0,3,3,340,128000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,40,40,40.0,3.0
80.0,10240,8,178.0,4,4,2,1,1030.0,4,2098,5,8,1,4,2,3.0,878.0,3,3,192,275500,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,15,15,15.0,4.0
72.02564102564102,10762,7,344.0,4,4,1,6,978.0,5,1983,4,9,1,3,3,2.0,490.0,3,3,0,225000,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,21,21,21.0,4.0
80.0,8000,5,0.0,3,4,3,6,528.0,3,1183,3,6,0,0,2,1.0,288.0,3,3,0,138000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,61,61,61.0,2.0
21.0,1680,6,381.0,3,3,1,1,525.0,3,1092,3,6,0,0,1,1.0,264.0,3,3,0,88000,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,49,49,49.0,3.0
105.0,13693,9,772.0,5,4,3,1,2153.0,5,2643,5,9,1,4,3,3.0,694.0,3,3,414,380000,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,14,14,14.0,4.0
85.0,10625,8,292.0,4,4,3,1,1660.0,5,1660,4,7,1,4,3,3.0,660.0,3,3,133,256000,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,13,13,13.0,2.0
60.0,7200,5,0.0,3,3,2,4,900.0,3,900,4,5,0,0,1,2.0,576.0,3,3,222,134800,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,69,20,15.0,3.0
24.0,1612,6,0.0,3,4,1,1,561.0,3,1229,3,5,1,3,3,2.0,462.0,3,3,154,121000,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,40,40,40.0,3.0
84.0,10207,7,0.0,4,4,1,1,874.0,5,1761,4,7,0,0,3,2.0,578.0,3,3,144,227875,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,13,13,13.0,3.0
64.0,10475,8,72.0,4,4,3,1,1694.0,5,1694,4,7,0,0,2,3.0,776.0,3,3,160,245350,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,12,12,12.0,2.0
33.0,5976,5,0.0,3,3,1,1,624.0,4,1248,3,8,0,0,0,0.0,0.0,0,0,0,93500,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,100,70,70.0,2.0
85.0,10625,5,0.0,3,3,1,5,458.0,2,835,3,5,0,0,1,1.0,366.0,2,3,0,83000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,100,70,100.0,1.0
92.5,53107,6,0.0,4,4,3,6,1580.0,5,1953,4,9,2,2,3,2.0,501.0,3,3,216,240000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,28,28,28.0,5.0
40.0,5680,5,0.0,3,3,1,1,592.0,3,1173,3,7,0,0,1,1.0,240.0,3,2,0,113000,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,119,70,100.0,2.0
66.0,12400,6,176.0,3,3,1,3,1215.0,3,1215,3,6,0,0,1,1.0,297.0,3,3,0,155000,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,62,22,62.0,1.0
65.0,6768,6,0.0,3,3,2,6,912.0,4,912,4,5,0,0,1,1.0,288.0,3,3,168,142000,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,59,24,58.0,4.0
50.0,6000,6,0.0,4,3,1,1,884.0,4,904,3,4,0,0,1,1.0,180.0,3,3,0,119000,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,94,16,94.0,1.0
75.0,12508,6,0.0,3,4,2,5,983.0,5,1750,3,7,0,0,1,1.0,423.0,3,3,245,160000,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,80,35,31.0,3.0
62.0,7415,6,0.0,3,3,1,6,839.0,5,1593,3,8,1,3,3,2.0,398.0,3,3,100,193000,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,16,16,16.0,5.0
88.0,11762,8,309.0,4,5,1,6,1105.0,5,2202,4,9,1,3,2,2.0,517.0,3,3,0,263000,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,28,27,28.0,5.0
65.0,8767,7,0.0,4,4,3,6,1310.0,5,1310,4,6,1,4,3,2.0,400.0,3,3,0,164990,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,15,15,15.0,2.0
60.0,8190,4,0.0,3,3,1,3,948.0,5,948,3,5,1,3,1,1.0,280.0,3,3,0,119000,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,66,66,64.0,2.0
75.0,7500,8,238.0,4,4,1,6,1372.0,5,1448,4,6,1,4,2,2.0,692.0,3,3,0,238500,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,14,13,14.0,2.0
62.0,70761,7,0.0,3,4,4,5,1533.0,3,1533,4,5,2,3,1,2.0,576.0,3,3,200,280000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,45,45,45.0,3.0
32.0,3784,8,36.0,4,4,1,6,1511.0,5,1565,4,5,0,0,3,2.0,476.0,3,3,0,193800,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,14,13,14.0,3.0
44.0,4224,5,0.0,3,4,1,6,1040.0,3,1060,3,6,1,3,1,2.0,572.0,3,3,100,129900,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,44,44,44.0,2.0
57.0,9245,5,0.0,3,4,1,6,990.0,5,990,3,5,0,0,1,2.0,672.0,3,3,0,145000,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,26,25,24.0,3.0
70.75324675324676,14781,8,178.0,4,4,4,1,1753.0,5,1787,4,7,1,3,2,3.0,748.0,3,3,198,275000,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,19,18,19.0,2.0
60.0,8544,3,0.0,3,0,0,0,0.0,2,1040,3,6,0,0,1,2.0,400.0,3,2,0,81400,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,70,70,70.0,2.0
62.0,7440,5,0.0,3,4,1,4,1089.0,3,1089,3,5,1,4,2,1.0,252.0,3,3,328,125000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,66,66,66.0,2.0
62.0,7404,4,0.0,3,2,1,1,861.0,3,861,3,5,0,0,1,2.0,288.0,3,3,0,80000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,100,70,100.0,1.0
67.0,4853,5,203.0,3,3,2,3,1107.0,2,1296,2,5,1,4,1,1.0,260.0,3,3,0,104000,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,96,21,41.0,2.0
59.0,10593,7,338.0,4,4,1,6,1720.0,5,1720,4,7,1,3,3,2.0,527.0,3,3,240,260400,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,24,24,24.0,3.0
78.0,12090,7,306.0,4,4,1,5,725.0,5,1479,4,6,1,3,2,2.0,484.0,3,3,167,176000,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,39,17,39.0,4.0
72.77464788732394,11677,5,442.0,3,3,3,3,1040.0,3,1040,3,6,0,0,2,1.0,264.0,3,3,0,123000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,54,54,54.0,2.0
88.30555555555556,11000,9,295.0,4,5,2,1,1519.0,5,2172,5,8,1,3,2,3.0,687.0,3,3,162,291000,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,20,20,20.0,4.0
50.0,8000,6,0.0,3,3,1,5,972.0,5,972,3,5,1,4,1,1.0,240.0,3,3,0,132000,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,72,18,72.0,2.0
51.0,8029,6,0.0,3,4,1,1,728.0,5,1456,4,8,0,0,3,2.0,400.0,3,3,100,176000,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,15,15,15.0,4.0
75.19245283018869,13495,5,70.0,3,3,1,4,1048.0,2,1728,3,7,1,4,1,2.0,576.0,3,3,0,177625,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,64,64,64.0,3.0
60.0,9738,5,0.0,3,3,1,4,784.0,4,1221,3,7,0,0,1,1.0,392.0,3,3,0,104900,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,96,70,55.0,2.0
68.0,9272,7,0.0,4,4,1,6,842.0,5,1749,4,7,0,0,2,2.0,515.0,3,3,140,196000,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,21,21,21.0,4.0
48.0,7841,9,394.0,5,5,1,6,1577.0,5,1577,5,6,1,4,2,2.0,564.0,3,3,203,280000,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,15,15,15.0,3.0
72.02564102564102,8530,7,22.0,3,4,1,1,384.0,4,1474,3,7,1,3,3,2.0,400.0,3,3,120,168500,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,24,25.0,4.0
72.02564102564102,13041,6,0.0,3,4,1,1,781.0,4,1671,3,7,1,3,3,2.0,423.0,3,3,0,170000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,25,25,25.0,4.0
200.0,43500,3,0.0,3,0,0,0,0.0,5,2034,3,9,0,0,2,4.0,1041.0,3,3,483,130000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,67,67,67.0,1.0
52.0,6240,7,0.0,3,3,2,3,989.0,3,2009,3,7,1,4,1,2.0,400.0,3,3,0,150000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,81,70,81.0,2.0
